test;msisdn_H;msisdn;coupure;nb_hour_total_coupure;echec;paging_without_response_nb;nb_hour_paging_without_response;nb_hour_echec;nb_call_est;reiter_call_interval_nb;nb_hour_reiter_call;call_est_bad_setupduration_nb;nb_hour_call_est_bad_setupduration
3;7244;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7245;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7246;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7247;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7248;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7249;20221004;7;4;5;0;0;3;7;1;1;0;0
3;7250;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7251;20221004;1;1;1;3;1;1;0;0;0;0;0
3;7252;20221004;2;1;1;3;2;0;0;0;0;0;0
3;7253;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7254;20221004;0;0;0;3;2;0;0;0;0;0;0
3;7255;20221004;1;1;0;18;5;0;1;0;0;0;0
3;7256;20221004;3;1;2;0;0;1;0;1;1;0;0
3;7257;20221004;4;2;2;3;2;1;0;1;1;0;0
3;7258;20221004;0;0;0;1;1;0;2;0;0;0;0
3;7259;20221004;23;4;15;0;0;3;29;0;0;3;3
3;7260;20221004;80;7;53;1;1;4;105;0;0;33;6
3;7261;20221004;4;3;2;3;2;2;3;0;0;0;0
3;7262;20221004;5;2;3;0;0;1;4;5;3;0;0
3;7263;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7264;20221004;0;0;0;2;1;0;0;1;1;0;0
3;7265;20221004;4;3;2;1;1;2;2;0;0;0;0
3;7266;20221004;2;0;1;0;0;0;4;6;2;0;0
3;7267;20221004;1;0;1;0;0;0;3;5;1;0;0
3;7268;20221004;3;3;2;3;1;2;0;1;1;0;0
3;7269;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7270;20221004;0;0;0;0;0;0;0;3;2;0;0
3;7271;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7272;20221004;0;0;0;3;1;0;0;0;0;0;0
3;7273;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7274;20221004;2;2;1;0;0;1;4;0;0;1;1
3;7275;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7276;20221004;0;0;0;1;1;0;0;0;0;0;0
3;7277;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7278;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7279;20221004;37;7;25;12;5;4;35;2;2;1;1
3;7280;20221004;0;0;0;0;0;0;2;7;3;2;2
3;7281;20221004;0;0;0;0;0;0;0;2;1;0;0
3;7282;20221004;0;0;0;0;0;0;0;6;1;0;0
3;7283;20221004;0;0;0;0;0;0;0;2;2;0;0
3;7284;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7285;20221004;0;0;0;0;0;0;0;2;1;0;0
3;7286;20221004;2;1;1;1;1;0;2;3;2;0;0
3;7287;20221004;0;0;0;0;0;0;0;3;3;0;0
3;7288;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7289;20221004;4;3;3;0;0;2;0;0;0;0;0
3;7290;20221004;10;3;6;0;0;2;7;1;1;1;1
3;7291;20221004;31;6;21;8;4;4;33;2;2;7;5
3;7292;20221004;0;0;0;0;0;0;0;2;2;0;0
3;7293;20221004;2;1;1;0;0;0;0;1;1;0;0
3;7294;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7295;20221004;9;4;6;1;1;3;1;1;1;0;0
3;7296;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7297;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7298;20221004;1;1;1;0;0;1;0;1;1;0;0
3;7299;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7300;20221004;6;2;4;1;1;1;5;0;0;0;0
3;7301;20221004;6;3;4;0;0;2;7;1;1;0;0
3;7302;20221004;0;0;0;1;1;0;0;14;5;0;0
3;7303;20221004;4;3;2;2;1;2;5;0;0;0;0
3;7304;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7305;20221004;1;1;1;1;1;1;0;0;0;0;0
3;7306;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7307;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7308;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7309;20221004;3;3;2;0;0;2;0;0;0;0;0
3;7310;20221004;0;0;0;1;1;0;0;0;0;0;0
3;7311;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7312;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7313;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7314;20221004;1;0;0;0;0;0;0;0;0;0;0
3;7315;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7316;20221004;0;0;0;1;1;0;0;0;0;0;0
3;7317;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7318;20221004;0;0;0;0;0;0;1;0;0;0;0
3;7319;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7320;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7321;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7322;20221004;1;1;0;0;0;0;0;0;0;0;0
3;7323;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7324;20221004;6;2;4;3;1;1;1;2;2;0;0
3;7325;20221004;3;1;2;0;0;1;0;1;1;0;0
3;7326;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7327;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7328;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7329;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7330;20221004;4;0;2;0;0;0;0;0;0;0;0
3;7331;20221004;0;0;0;0;0;0;0;2;2;0;0
3;7332;20221004;5;4;3;0;0;3;4;2;2;0;0
3;7333;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7334;20221004;3;2;2;0;0;1;1;1;1;0;0
3;7335;20221004;1;1;0;0;0;0;0;0;0;0;0
3;7336;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7337;20221004;3;3;2;0;0;2;1;1;1;0;0
3;7338;20221004;0;0;0;0;0;0;0;2;2;0;0
3;7339;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7340;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7341;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7342;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7343;20221004;3;3;2;8;2;2;5;1;1;0;0
3;7344;20221004;1;1;1;20;6;1;2;0;0;0;0
3;7345;20221004;0;0;0;0;0;0;0;3;2;0;0
3;7346;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7347;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7348;20221004;0;0;0;1;1;0;0;0;0;0;0
3;7349;20221004;1;1;0;1;1;0;0;0;0;0;0
3;7350;20221004;0;0;0;0;0;0;0;2;2;0;0
3;7351;20221004;10;1;6;0;0;0;15;0;0;0;0
3;7352;20221004;0;0;0;3;1;0;0;0;0;0;0
3;7353;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7354;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7355;20221004;1;1;1;0;0;0;0;0;0;0;0
3;7356;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7357;20221004;0;0;0;0;0;0;1;1;1;0;0
3;7358;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7359;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7360;20221004;2;0;1;0;0;0;1;4;1;0;0
3;7361;20221004;5;3;3;1;1;2;5;0;0;1;1
3;7362;20221004;18;5;12;3;1;3;20;5;3;1;1
3;7363;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7364;20221004;1;1;0;0;0;0;0;0;0;0;0
3;7365;20221004;38;7;25;3;3;4;41;1;1;9;5
3;7366;20221004;0;0;0;10;4;0;0;1;1;0;0
3;7367;20221004;0;0;0;3;3;0;0;0;0;0;0
3;7368;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7369;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7370;20221004;26;5;17;0;0;3;36;1;1;5;3
3;7371;20221004;2;2;1;0;0;1;0;0;0;0;0
3;7372;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7373;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7374;20221004;8;3;5;10;3;2;6;2;1;0;0
3;7375;20221004;3;1;2;0;0;1;0;0;0;0;0
3;7376;20221004;0;0;0;1;1;0;0;0;0;0;0
3;7377;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7378;20221004;18;3;12;2;2;2;27;0;0;3;2
3;7379;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7380;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7381;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7382;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7383;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7384;20221004;0;0;0;1;1;0;0;0;0;0;0
3;7385;20221004;1;1;0;0;0;0;0;0;0;0;0
3;7386;20221004;3;1;2;0;0;1;3;0;0;0;0
3;7387;20221004;3;1;2;0;0;0;0;0;0;0;0
3;7388;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7389;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7390;20221004;3;2;2;0;0;1;4;0;0;0;0
3;7391;20221004;0;0;0;1;1;0;0;0;0;0;0
3;7392;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7393;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7394;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7395;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7396;20221004;0;0;0;0;0;0;0;2;2;0;0
3;7397;20221004;10;1;6;8;1;0;14;4;3;3;2
3;7398;20221004;4;3;2;2;1;2;6;1;1;0;0
3;7399;20221004;3;1;2;4;2;1;4;0;0;0;0
3;7400;20221004;18;5;12;1;1;3;17;2;2;1;1
3;7401;20221004;1;0;0;4;4;0;2;0;0;0;0
3;7402;20221004;0;0;0;0;0;0;0;2;2;0;0
3;7403;20221004;0;0;0;0;0;0;0;2;2;0;0
3;7404;20221004;10;1;6;1;1;0;16;1;1;3;2
3;7405;20221004;0;0;0;0;0;0;1;2;2;0;0
3;7406;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7407;20221004;2;2;1;0;0;1;2;0;0;0;0
3;7408;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7409;20221004;18;4;12;6;2;3;22;2;2;8;5
3;7410;20221004;3;1;2;4;3;0;0;0;0;0;0
3;7411;20221004;1;1;0;0;0;0;0;0;0;0;0
3;7412;20221004;12;5;8;0;0;3;15;0;0;2;2
3;7413;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7414;20221004;0;0;0;1;1;0;0;1;1;0;0
3;7415;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7416;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7417;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7418;20221004;0;0;0;1;1;0;1;0;0;0;0
3;7419;20221004;0;0;0;0;0;0;0;10;3;0;0
3;7420;20221004;0;0;0;0;0;0;0;2;2;0;0
3;7421;20221004;3;3;2;0;0;2;0;0;0;0;0
3;7422;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7423;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7424;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7425;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7426;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7427;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7428;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7429;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7430;20221004;1;0;0;0;0;0;0;0;0;0;0
3;7431;20221004;11;4;7;5;2;2;15;0;0;0;0
3;7432;20221004;0;0;0;0;0;0;0;5;5;0;0
3;7433;20221004;19;4;12;4;3;2;10;5;3;1;1
3;7434;20221004;0;0;0;0;0;0;0;4;2;0;0
3;7435;20221004;36;7;24;1;1;5;23;2;2;4;3
3;7436;20221004;6;3;4;0;0;2;6;3;2;0;0
3;7437;20221004;0;0;0;0;0;0;0;5;3;0;0
3;7438;20221004;0;0;0;1;1;0;0;3;2;0;0
3;7439;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7440;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7441;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7442;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7443;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7444;20221004;9;4;6;0;0;2;8;0;0;0;0
3;7445;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7446;20221004;3;3;2;1;1;2;0;0;0;0;0
3;7447;20221004;0;0;0;0;0;0;0;2;1;0;0
3;7448;20221004;1;1;1;1;1;0;0;0;0;0;0
3;7449;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7450;20221004;0;0;0;0;0;0;0;3;1;0;0
3;7451;20221004;3;3;2;2;2;2;3;0;0;0;0
3;7452;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7453;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7454;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7455;20221004;7;5;5;0;0;3;7;0;0;0;0
3;7456;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7457;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7458;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7459;20221004;0;0;0;0;0;0;0;7;1;0;0
3;7460;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7461;20221004;0;0;0;3;2;0;0;0;0;0;0
3;7462;20221004;1;0;1;0;0;0;0;0;0;0;0
3;7463;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7464;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7465;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7466;20221004;9;4;6;4;4;2;6;0;0;1;1
3;7467;20221004;1;1;0;0;0;0;2;0;0;0;0
3;7468;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7469;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7470;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7471;20221004;0;0;0;0;0;0;2;2;1;0;0
3;7472;20221004;3;1;2;0;0;1;1;1;1;0;0
3;7473;20221004;7;1;4;5;1;1;8;1;1;0;0
3;7474;20221004;0;0;0;0;0;0;0;7;3;0;0
3;7475;20221004;5;3;3;2;2;2;5;1;1;1;1
3;7476;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7477;20221004;3;1;2;0;0;0;1;0;0;0;0
3;7478;20221004;39;7;26;0;0;5;41;1;1;3;2
3;7479;20221004;0;0;0;0;0;0;0;2;1;0;0
3;7480;20221004;0;0;0;0;0;0;0;4;2;0;0
3;7481;20221004;16;3;11;0;0;2;23;1;1;5;2
3;7482;20221004;1;1;1;0;0;1;0;0;0;0;0
3;7483;20221004;1;1;0;2;2;0;2;2;2;0;0
3;7484;20221004;14;4;9;4;2;3;19;0;0;3;2
3;7485;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7486;20221004;0;0;0;0;0;0;0;2;1;0;0
3;7487;20221004;12;4;8;1;1;2;8;0;0;0;0
3;7488;20221004;22;6;15;0;0;4;31;1;1;3;1
3;7489;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7490;20221004;6;1;4;3;2;1;8;0;0;0;0
3;7491;20221004;2;1;1;0;0;1;2;0;0;0;0
3;7492;20221004;1;1;0;2;1;0;1;2;2;0;0
3;7493;20221004;19;3;12;0;0;2;19;4;2;3;1
3;7494;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7495;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7496;20221004;3;2;2;0;0;1;3;4;4;0;0
3;7497;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7498;20221004;6;3;4;2;1;2;6;0;0;0;0
3;7499;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7500;20221004;1;0;0;0;0;0;2;1;1;0;0
3;7501;20221004;2;1;1;10;3;1;2;0;0;1;1
3;7502;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7503;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7504;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7505;20221004;0;0;0;2;2;0;0;0;0;0;0
3;7506;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7507;20221004;0;0;0;0;0;0;1;1;1;0;0
3;7508;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7509;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7510;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7511;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7512;20221004;8;3;5;7;4;2;9;0;0;1;1
3;7513;20221004;0;0;0;0;0;0;0;2;1;0;0
3;7514;20221004;27;6;18;0;0;4;21;1;1;3;2
3;7515;20221004;0;0;0;0;0;0;1;0;0;0;0
3;7516;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7517;20221004;0;0;0;0;0;0;0;2;2;0;0
3;7518;20221004;1;1;1;0;0;1;0;0;0;0;0
3;7519;20221004;14;2;9;3;2;1;12;0;0;1;1
3;7520;20221004;14;3;9;2;2;2;22;2;1;1;1
3;7521;20221004;5;1;3;2;1;0;6;1;1;1;1
3;7522;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7523;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7524;20221004;0;0;0;2;2;0;0;0;0;0;0
3;7525;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7526;20221004;22;6;14;0;0;4;27;0;0;4;3
3;7527;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7528;20221004;13;4;8;1;1;2;15;0;0;7;3
3;7529;20221004;0;0;0;0;0;0;0;5;4;0;0
3;7530;20221004;13;5;8;3;2;3;13;1;1;1;1
3;7531;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7532;20221004;7;2;5;0;0;1;8;0;0;0;0
3;7533;20221004;3;1;2;0;0;1;1;0;0;0;0
3;7534;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7535;20221004;10;3;7;1;1;2;10;0;0;0;0
3;7536;20221004;30;6;20;4;3;4;30;0;0;3;2
3;7537;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7538;20221004;0;0;0;1;1;0;0;0;0;0;0
3;7539;20221004;14;6;9;2;2;4;18;0;0;0;0
3;7540;20221004;1;0;1;0;0;0;1;0;0;0;0
3;7541;20221004;1;0;0;0;0;0;0;0;0;0;0
3;7542;20221004;1;1;0;0;0;0;0;0;0;0;0
3;7543;20221004;1;0;1;1;1;0;2;6;3;0;0
3;7544;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7545;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7546;20221004;0;0;0;1;1;0;0;0;0;0;0
3;7547;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7548;20221004;0;0;0;0;0;0;0;2;2;0;0
3;7549;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7550;20221004;0;0;0;0;0;0;0;2;1;0;0
3;7551;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7552;20221004;0;0;0;1;1;0;0;0;0;0;0
3;7553;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7554;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7555;20221004;12;5;8;0;0;3;9;0;0;1;1
3;7556;20221004;3;1;2;3;2;1;0;0;0;0;0
3;7557;20221004;7;3;5;10;5;2;8;1;1;5;2
3;7558;20221004;14;3;9;8;2;2;18;1;1;6;2
3;7559;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7560;20221004;7;4;5;2;1;2;8;0;0;1;1
3;7561;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7562;20221004;20;2;13;0;0;1;28;0;0;2;1
3;7563;20221004;5;2;3;2;2;1;9;7;4;1;1
3;7564;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7565;20221004;3;1;2;0;0;1;1;0;0;0;0
3;7566;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7567;20221004;2;1;1;0;0;1;2;0;0;1;1
3;7568;20221004;24;5;16;8;6;3;39;1;1;10;5
3;7569;20221004;39;7;26;13;7;4;29;2;2;4;3
3;7570;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7571;20221004;0;0;0;0;0;0;2;3;2;0;0
3;7572;20221004;14;6;9;2;1;4;19;1;1;1;1
3;7573;20221004;9;4;6;0;0;2;2;2;2;0;0
3;7574;20221004;3;1;2;0;0;1;4;0;0;0;0
3;7575;20221004;0;0;0;0;0;0;0;4;1;0;0
3;7576;20221004;13;4;9;2;2;3;18;0;0;7;4
3;7577;20221004;27;5;18;8;5;3;32;4;3;3;3
3;7578;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7579;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7580;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7581;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7582;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7583;20221004;8;3;5;0;0;2;6;1;1;1;1
3;7584;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7585;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7586;20221004;1;1;1;0;0;0;1;0;0;0;0
3;7587;20221004;0;0;0;0;0;0;0;8;7;0;0
3;7588;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7589;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7590;20221004;10;4;7;0;0;2;11;0;0;0;0
3;7591;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7592;20221004;0;0;0;3;2;0;0;0;0;0;0
3;7593;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7594;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7595;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7596;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7597;20221004;1;0;0;0;0;0;0;0;0;0;0
3;7598;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7599;20221004;0;0;0;0;0;0;0;3;2;0;0
3;7600;20221004;0;0;0;0;0;0;0;2;1;0;0
3;7601;20221004;0;0;0;0;0;0;0;2;2;0;0
3;7602;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7603;20221004;3;1;2;1;1;1;3;0;0;1;1
3;7604;20221004;29;6;19;1;1;4;35;0;0;6;2
3;7605;20221004;8;1;5;0;0;1;8;5;2;2;1
3;7606;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7607;20221004;0;0;0;0;0;0;0;2;2;0;0
3;7608;20221004;13;3;9;5;2;2;10;0;0;2;1
3;7609;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7610;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7611;20221004;4;3;3;1;1;2;1;1;1;0;0
3;7612;20221004;0;0;0;0;0;0;0;2;1;0;0
3;7613;20221004;12;3;8;0;0;2;16;1;1;1;1
3;7614;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7615;20221004;7;3;4;0;0;2;2;1;1;0;0
3;7616;20221004;35;7;23;1;1;4;37;1;1;7;3
3;7617;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7618;20221004;4;3;2;7;2;2;1;0;0;0;0
3;7619;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7620;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7621;20221004;0;0;0;0;0;0;0;3;2;0;0
3;7622;20221004;0;0;0;0;0;0;0;2;1;0;0
3;7623;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7624;20221004;42;8;28;2;1;5;52;6;5;7;7
3;7625;20221004;3;1;2;1;1;0;4;0;0;1;1
3;7626;20221004;1;1;0;0;0;0;0;0;0;0;0
3;7627;20221004;8;1;5;0;0;1;11;0;0;1;1
3;7628;20221004;3;1;2;2;2;1;3;0;0;1;1
3;7629;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7630;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7631;20221004;1;1;0;0;0;0;0;0;0;0;0
3;7632;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7633;20221004;3;2;2;0;0;1;0;0;0;0;0
3;7634;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7635;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7636;20221004;0;0;0;0;0;0;0;31;3;0;0
3;7637;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7638;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7639;20221004;4;3;3;2;2;2;0;0;0;0;0
3;7640;20221004;5;2;3;5;3;1;8;0;0;0;0
3;7641;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7642;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7643;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7644;20221004;1;1;0;0;0;0;1;0;0;0;0
3;7645;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7646;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7647;20221004;0;0;0;0;0;0;0;2;1;0;0
3;7648;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7649;20221004;18;4;12;2;1;2;18;0;0;7;1
3;7650;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7651;20221004;7;0;4;22;5;0;12;0;0;0;0
3;7652;20221004;10;4;6;0;0;2;12;2;2;5;3
3;7653;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7654;20221004;1;1;0;0;0;0;1;0;0;0;0
3;7655;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7656;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7657;20221004;27;6;18;0;0;4;32;3;3;0;0
3;7658;20221004;30;4;20;27;7;3;42;0;0;16;6
3;7659;20221004;6;4;4;0;0;2;0;0;0;0;0
3;7660;20221004;1;1;1;0;0;1;3;0;0;0;0
3;7661;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7662;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7663;20221004;1;1;1;16;4;1;0;0;0;0;0
3;7664;20221004;0;0;0;2;1;0;0;0;0;0;0
3;7665;20221004;6;1;4;0;0;1;6;0;0;0;0
3;7666;20221004;1;1;1;1;1;1;0;0;0;0;0
3;7667;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7668;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7669;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7670;20221004;18;3;12;0;0;2;30;0;0;15;6
3;7671;20221004;2;1;1;0;0;1;2;1;1;0;0
3;7672;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7673;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7674;20221004;0;0;0;8;4;0;0;0;0;0;0
3;7675;20221004;0;0;0;1;1;0;0;1;1;0;0
3;7676;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7677;20221004;0;0;0;5;3;0;1;1;1;0;0
3;7678;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7679;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7680;20221004;0;0;0;0;0;0;0;5;3;0;0
3;7681;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7682;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7683;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7684;20221004;0;0;0;2;1;0;0;0;0;0;0
3;7685;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7686;20221004;0;0;0;0;0;0;1;1;1;0;0
3;7687;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7688;20221004;0;0;0;0;0;0;0;2;1;0;0
3;7689;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7690;20221004;33;6;22;0;0;4;25;19;6;3;1
