qoe_challenge_table_for_model_v2.imsi;qoe_challenge_table_for_model_v2.year;qoe_challenge_table_for_model_v2.month;qoe_challenge_table_for_model_v2.msisdn;qoe_challenge_table_for_model_v2.coupure_appel_nb_daily;qoe_challenge_table_for_model_v2.nb_hour_coupure_appel_daily;qoe_challenge_table_for_model_v2.echec_appel_nb_daily;qoe_challenge_table_for_model_v2.nb_hour_echec_appel_daily;qoe_challenge_table_for_model_v2.paging_without_response_nb_daily;qoe_challenge_table_for_model_v2.nb_hour_paging_without_response_daily;qoe_challenge_table_for_model_v2.nb_call_est_daily;qoe_challenge_table_for_model_v2.reiter_call_interval_nb_daily;qoe_challenge_table_for_model_v2.nb_hour_reiter_call_daily;qoe_challenge_table_for_model_v2.call_est_bad_setupduration_nb_daily;qoe_challenge_table_for_model_v2.nb_hour_call_est_bad_setupduration_daily;test;msisdn_H
6,08015E+14;2022;10;20221004;12;6;8;4;0;0;12;0;0;0;0;3;6013
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;6014
6,08015E+14;2022;10;20221004;6;4;4;2;0;0;5;0;0;1;1;3;6015
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6016
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;3;2;0;0;3;6017
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;6018
6,08015E+14;2022;10;20221004;17;4;11;3;0;0;11;1;1;1;1;3;6019
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6020
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;4;2;0;0;3;6021
6,08015E+14;2022;10;20221004;1;0;0;0;0;0;2;0;0;1;1;3;6022
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6023
6,08015E+14;2022;10;20221004;3;1;2;1;0;0;2;0;0;1;1;3;6024
6,08015E+14;2022;10;20221004;7;2;4;1;1;1;7;0;0;3;1;3;6025
6,08015E+14;2022;10;20221004;1;1;0;0;6;2;0;0;0;0;0;3;6026
6,08015E+14;2022;10;20221004;10;3;7;2;4;2;10;9;3;0;0;3;6027
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;6028
6,08015E+14;2022;10;20221004;9;3;6;2;1;1;4;3;1;0;0;3;6029
6,08016E+14;2022;10;20221004;4;1;2;1;0;0;3;0;0;0;0;3;6030
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6031
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6032
6,08015E+14;2022;10;20221004;2;1;1;1;3;2;4;0;0;2;2;3;6033
6,08015E+14;2022;10;20221004;5;1;3;0;1;1;2;2;1;0;0;3;6034
6,08015E+14;2022;10;20221004;3;2;2;1;0;0;3;0;0;1;1;3;6035
6,08015E+14;2022;10;20221004;2;1;1;0;0;0;3;0;0;0;0;3;6036
6,08015E+14;2022;10;20221004;21;3;14;2;0;0;23;1;1;12;2;3;6037
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;1;1;1;0;0;3;6038
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6039
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6040
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6041
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6042
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;6043
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6044
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6045
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6046
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6047
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6048
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6049
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6050
6,08015E+14;2022;10;20221004;1;1;1;1;0;0;1;1;1;0;0;3;6051
6,08015E+14;2022;10;20221004;9;4;6;3;2;1;13;0;0;2;2;3;6052
6,08015E+14;2022;10;20221004;1;0;1;0;0;0;3;4;3;0;0;3;6053
6,08015E+14;2022;10;20221004;3;1;2;1;0;0;2;2;1;0;0;3;6054
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6055
6,08017E+14;2022;10;20221004;0;0;0;0;0;0;0;3;3;0;0;3;6056
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6057
6,08015E+14;2022;10;20221004;3;1;2;1;0;0;3;4;1;0;0;3;6058
6,08015E+14;2022;10;20221004;1;1;1;0;0;0;2;2;1;0;0;3;6059
6,08015E+14;2022;10;20221004;7;4;4;2;2;1;0;0;0;0;0;3;6060
6,08015E+14;2022;10;20221004;10;3;6;2;1;1;10;2;2;0;0;3;6061
6,08015E+14;2022;10;20221004;27;7;18;4;2;1;34;1;1;3;3;3;6062
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;1;1;0;0;3;6063
6,08015E+14;2022;10;20221004;1;1;0;0;11;5;0;1;1;0;0;3;6064
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;6;3;0;0;3;6065
6,08015E+14;2022;10;20221004;18;5;12;3;0;0;25;20;4;3;2;3;6066
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;4;3;0;0;3;6067
6,08015E+14;2022;10;20221004;1;0;0;0;0;0;0;4;1;0;0;3;6068
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6069
6,08015E+14;2022;10;20221004;40;5;26;3;3;3;58;1;1;8;3;3;6070
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;6071
6,08015E+14;2022;10;20221004;7;3;5;2;0;0;6;0;0;0;0;3;6072
6,08015E+14;2022;10;20221004;11;4;7;2;0;0;12;1;1;0;0;3;6073
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6074
6,08015E+14;2022;10;20221004;11;3;7;2;3;2;9;2;1;2;2;3;6075
6,08015E+14;2022;10;20221004;1;1;1;0;3;2;0;1;1;0;0;3;6076
6,08015E+14;2022;10;20221004;1;0;0;0;0;0;2;1;1;0;0;3;6077
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;6078
6,08015E+14;2022;10;20221004;10;3;6;2;1;1;14;1;1;1;1;3;6079
6,08015E+14;2022;10;20221004;0;0;0;0;4;2;0;0;0;0;0;3;6080
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6081
6,08015E+14;2022;10;20221004;1;1;0;0;0;0;0;0;0;0;0;3;6082
6,08015E+14;2022;10;20221004;2;1;1;1;0;0;0;0;0;0;0;3;6083
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6084
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6085
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6086
6,08015E+14;2022;10;20221004;4;1;2;1;0;0;2;2;1;0;0;3;6087
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6088
6,08015E+14;2022;10;20221004;0;0;0;0;3;3;1;1;1;0;0;3;6089
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6090
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6091
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6092
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6093
6,08015E+14;2022;10;20221004;1;1;0;0;0;0;1;2;2;0;0;3;6094
6,08015E+14;2022;10;20221004;25;6;16;4;20;7;14;0;0;2;2;3;6095
6,08015E+14;2022;10;20221004;13;4;8;2;11;4;16;0;0;4;2;3;6096
6,08015E+14;2022;10;20221004;10;3;7;2;3;1;10;2;1;0;0;3;6097
6,08015E+14;2022;10;20221004;4;3;2;2;1;1;2;0;0;2;2;3;6098
6,08017E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6099
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6100
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6101
6,08015E+14;2022;10;20221004;2;1;1;1;0;0;0;0;0;0;0;3;6102
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;1;0;0;3;6103
6,08015E+14;2022;10;20221004;1;0;0;0;0;0;2;2;1;0;0;3;6104
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6105
6,08015E+14;2022;10;20221004;1;1;0;0;6;2;0;1;1;0;0;3;6106
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6107
6,08015E+14;2022;10;20221004;12;2;8;1;0;0;14;0;0;1;1;3;6108
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6109
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6110
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6111
6,08015E+14;2022;10;20221004;1;0;0;0;2;2;0;0;0;0;0;3;6112
6,08015E+14;2022;10;20221004;3;1;2;0;2;1;1;4;1;0;0;3;6113
6,08017E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6114
6,08015E+14;2022;10;20221004;8;1;5;1;2;1;11;0;0;6;3;3;6115
6,08015E+14;2022;10;20221004;8;3;5;2;0;0;12;1;1;0;0;3;6116
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;1;0;0;0;0;3;6117
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6118
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6119
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;6120
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6121
6,08015E+14;2022;10;20221004;0;0;0;0;5;2;0;0;0;0;0;3;6122
6,08015E+14;2022;10;20221004;1;1;0;0;0;0;1;0;0;0;0;3;6123
6,08017E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6124
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6125
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6126
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;6127
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6128
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6129
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;3;3;0;0;3;6130
6,08015E+14;2022;10;20221004;4;3;3;2;1;1;2;1;1;0;0;3;6131
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6132
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6133
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;6134
6,08015E+14;2022;10;20221004;12;4;8;2;5;3;13;2;2;1;1;3;6135
6,08015E+14;2022;10;20221004;10;3;7;2;0;0;14;3;2;1;1;3;6136
6,08015E+14;2022;10;20221004;34;7;22;4;2;2;47;4;3;2;2;3;6137
6,08015E+14;2022;10;20221004;10;4;6;2;0;0;15;0;0;0;0;3;6138
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;6139
6,08015E+14;2022;10;20221004;1;1;0;0;1;1;0;0;0;0;0;3;6140
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6141
6,08015E+14;2022;10;20221004;1;1;0;0;2;2;1;1;1;0;0;3;6142
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6143
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6144
6,08015E+14;2022;10;20221004;4;2;2;1;0;0;2;0;0;0;0;3;6145
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6146
6,08015E+14;2022;10;20221004;1;0;0;0;0;0;0;0;0;0;0;3;6147
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6148
6,08015E+14;2022;10;20221004;1;0;1;0;0;0;0;0;0;0;0;3;6149
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6150
6,08015E+14;2022;10;20221004;1;0;0;0;0;0;0;0;0;0;0;3;6151
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6152
6,08015E+14;2022;10;20221004;31;4;21;2;1;1;52;16;1;8;3;3;6153
6,08015E+14;2022;10;20221004;19;4;12;2;2;2;19;0;0;3;3;3;6154
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6155
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6156
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;6157
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;1;3;3;0;0;3;6158
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6159
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;17;2;0;0;3;6160
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6161
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6162
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6163
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6164
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6165
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6166
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6167
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6168
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;6169
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6170
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6171
6,08015E+14;2022;10;20221004;1;1;1;0;12;5;3;4;2;1;1;3;6172
6,08015E+14;2022;10;20221004;7;3;4;2;0;0;9;1;1;0;0;3;6173
6,08015E+14;2022;10;20221004;14;4;9;3;0;0;20;0;0;4;3;3;6174
6,08015E+14;2022;10;20221004;52;6;35;4;0;0;69;2;2;13;5;3;6175
6,08015E+14;2022;10;20221004;4;3;3;2;24;6;3;3;3;0;0;3;6176
6,08015E+14;2022;10;20221004;4;1;3;1;2;2;2;2;1;0;0;3;6177
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6178
6,08015E+14;2022;10;20221004;27;7;18;4;14;6;29;0;0;1;1;3;6179
6,08015E+14;2022;10;20221004;24;6;16;4;10;7;36;1;1;1;1;3;6180
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6181
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;1;0;0;1;1;3;6182
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6183
6,08015E+14;2022;10;20221004;4;2;3;1;28;5;0;1;1;0;0;3;6184
6,08015E+14;2022;10;20221004;1;1;0;0;1;1;0;0;0;0;0;3;6185
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6186
6,08018E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6187
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6188
6,08015E+14;2022;10;20221004;20;4;13;2;4;3;13;0;0;0;0;3;6189
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6190
6,08015E+14;2022;10;20221004;6;3;4;2;1;1;1;1;1;0;0;3;6191
6,08015E+14;2022;10;20221004;16;6;11;4;1;1;17;0;0;2;2;3;6192
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6193
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;6194
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;1;1;1;0;0;3;6195
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6196
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;1;1;0;0;3;6197
6,08015E+14;2022;10;20221004;12;4;8;3;0;0;19;7;2;2;2;3;6198
6,08015E+14;2022;10;20221004;7;3;5;2;3;2;7;10;1;0;0;3;6199
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6200
6,08015E+14;2022;10;20221004;4;1;3;1;0;0;3;2;2;0;0;3;6201
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6202
6,08015E+14;2022;10;20221004;7;4;4;2;0;0;0;0;0;0;0;3;6203
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6204
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6205
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6206
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6207
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6208
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6209
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6210
6,08015E+14;2022;10;20221004;63;8;42;5;1;1;51;6;6;1;1;3;6211
6,08015E+14;2022;10;20221004;12;3;8;2;14;9;10;2;2;0;0;3;6212
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6213
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6214
6,08015E+14;2022;10;20221004;37;7;24;4;5;3;50;2;2;17;5;3;6215
6,08015E+14;2022;10;20221004;36;6;24;4;2;2;48;1;1;2;2;3;6216
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;4;4;0;0;3;6217
6,08015E+14;2022;10;20221004;6;3;4;2;0;0;7;0;0;0;0;3;6218
6,08015E+14;2022;10;20221004;12;4;8;3;1;1;19;1;1;7;5;3;6219
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6220
6,08015E+14;2022;10;20221004;8;2;5;1;0;0;9;0;0;0;0;3;6221
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;6222
6,08015E+14;2022;10;20221004;4;2;2;1;1;1;5;0;0;0;0;3;6223
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6224
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;6225
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6226
6,08015E+14;2022;10;20221004;0;0;0;0;5;3;0;0;0;0;0;3;6227
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6228
6,08015E+14;2022;10;20221004;0;0;0;0;4;2;1;0;0;0;0;3;6229
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;1;0;0;3;6230
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6231
6,08015E+14;2022;10;20221004;3;1;2;1;3;2;3;3;3;1;1;3;6232
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;6233
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6234
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6235
6,08015E+14;2022;10;20221004;3;3;2;2;1;1;1;0;0;0;0;3;6236
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6237
6,08015E+14;2022;10;20221004;1;1;0;0;2;2;0;0;0;0;0;3;6238
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6239
6,08015E+14;2022;10;20221004;5;1;3;1;0;0;8;0;0;0;0;3;6240
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6241
6,08015E+14;2022;10;20221004;1;1;0;0;0;0;0;0;0;0;0;3;6242
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6243
6,08015E+14;2022;10;20221004;2;1;1;1;0;0;4;0;0;1;1;3;6244
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6245
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6246
6,08015E+14;2022;10;20221004;1;0;0;0;0;0;0;0;0;0;0;3;6247
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6248
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6249
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6250
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6251
6,08015E+14;2022;10;20221004;3;1;2;1;0;0;3;0;0;1;1;3;6252
6,08015E+14;2022;10;20221004;2;1;1;1;0;0;2;0;0;0;0;3;6253
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6254
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6255
6,08015E+14;2022;10;20221004;10;3;6;2;1;1;3;0;0;0;0;3;6256
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6257
6,08015E+14;2022;10;20221004;8;3;5;2;1;1;6;0;0;2;2;3;6258
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;6259
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;6260
6,08015E+14;2022;10;20221004;3;2;2;1;11;4;5;0;0;0;0;3;6261
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6262
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6263
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6264
6,08015E+14;2022;10;20221004;19;6;12;4;9;5;24;0;0;6;2;3;6265
6,08015E+14;2022;10;20221004;9;3;6;2;2;2;9;1;1;0;0;3;6266
6,08015E+14;2022;10;20221004;24;3;16;2;3;2;32;1;1;2;2;3;6267
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6268
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6269
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6270
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6271
6,08015E+14;2022;10;20221004;3;1;2;0;0;0;2;2;2;0;0;3;6272
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;1;0;0;3;6273
6,08015E+14;2022;10;20221004;3;1;2;0;0;0;1;0;0;0;0;3;6274
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6275
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6276
6,08015E+14;2022;10;20221004;2;2;1;1;1;1;0;0;0;0;0;3;6277
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6278
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6279
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6280
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6281
6,08015E+14;2022;10;20221004;1;0;1;0;2;1;2;1;1;0;0;3;6282
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6283
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6284
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;6285
6,08015E+14;2022;10;20221004;13;3;9;2;1;1;18;1;1;2;1;3;6286
6,08015E+14;2022;10;20221004;1;1;1;1;3;2;0;1;1;0;0;3;6287
6,08015E+14;2022;10;20221004;4;2;2;1;2;1;3;0;0;0;0;3;6288
6,08015E+14;2022;10;20221004;0;0;0;0;2;1;0;0;0;0;0;3;6289
6,08015E+14;2022;10;20221004;4;1;3;1;4;3;6;1;1;0;0;3;6290
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;2;1;0;0;3;6291
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6292
6,08015E+14;2022;10;20221004;10;4;7;3;4;2;8;1;1;6;1;3;6293
6,08015E+14;2022;10;20221004;1;1;1;0;0;0;3;0;0;1;1;3;6294
6,08015E+14;2022;10;20221004;0;0;0;0;2;2;0;0;0;0;0;3;6295
6,08015E+14;2022;10;20221004;5;1;3;1;0;0;4;0;0;1;1;3;6296
6,08015E+14;2022;10;20221004;24;6;16;4;2;2;29;1;1;2;2;3;6297
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6298
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6299
6,08015E+14;2022;10;20221004;67;8;44;5;2;2;102;3;3;32;6;3;6300
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6301
6,08015E+14;2022;10;20221004;3;3;2;2;0;0;2;1;1;0;0;3;6302
6,08015E+14;2022;10;20221004;4;1;2;1;6;1;6;0;0;0;0;3;6303
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;5;3;0;0;3;6304
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;1;1;0;0;3;6305
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;15;1;0;0;3;6306
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6307
6,08015E+14;2022;10;20221004;4;2;3;1;0;0;4;5;2;0;0;3;6308
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;1;1;0;0;3;6309
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6310
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6311
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6312
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;6313
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6314
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6315
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6316
6,08015E+14;2022;10;20221004;3;1;2;0;1;1;4;6;1;0;0;3;6317
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6318
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;6319
6,08015E+14;2022;10;20221004;1;1;0;0;1;1;0;0;0;0;0;3;6320
