;qoe_challenge_table_for_model_v2.nb_hour_echec_appel_daily;test;msisdn_H;msisdn;coupure;nb_hour_total_coupure;echec;paging_without_response_nb ;nb_hour_paging_without_response;nb_call_est;reiter_call_interval_nb;nb_hour_reiter_call ;call_est_bad_setupduration_nb;nb_hour_call_est_bad_setupduration
6601;0;3;6602;20221004;0;0;0;0;0;0;1;1;0;0
6602;0;3;6603;20221004;0;0;0;0;0;0;0;0;0;0
6603;0;3;6604;20221004;0;0;0;0;0;0;0;0;0;0
6604;2;3;6605;20221004;6;3;4;0;0;5;1;1;2;2
6605;0;3;6606;20221004;0;0;0;0;0;0;1;1;0;0
6606;0;3;6607;20221004;0;0;0;0;0;0;1;1;0;0
6607;0;3;6608;20221004;1;1;0;0;0;0;0;0;0;0
6608;0;3;6609;20221004;0;0;0;0;0;1;0;0;0;0
6609;1;3;6610;20221004;14;2;9;1;1;8;1;1;0;0
6610;0;3;6611;20221004;0;0;0;0;0;0;0;0;0;0
6611;0;3;6612;20221004;0;0;0;0;0;0;0;0;0;0
6612;1;3;6613;20221004;11;1;7;0;0;13;0;0;3;1
6613;0;3;6614;20221004;0;0;0;0;0;0;0;0;0;0
6614;2;3;6615;20221004;8;3;5;2;1;6;2;1;1;1
6615;2;3;6616;20221004;8;4;5;2;2;8;1;1;0;0
6616;4;3;6617;20221004;14;6;9;3;3;21;0;0;0;0
6617;1;3;6618;20221004;2;1;1;0;0;1;0;0;0;0
6618;1;3;6619;20221004;3;1;2;0;0;0;0;0;0;0
6619;0;3;6620;20221004;0;0;0;0;0;0;0;0;0;0
6620;0;3;6621;20221004;0;0;0;8;3;0;0;0;0;0
6621;3;3;6622;20221004;14;5;9;0;0;19;0;0;3;2
6622;0;3;6623;20221004;1;1;0;4;3;0;0;0;0;0
6623;0;3;6624;20221004;0;0;0;0;0;0;0;0;0;0
6624;0;3;6625;20221004;1;1;1;0;0;0;0;0;0;0
6625;0;3;6626;20221004;0;0;0;4;2;0;0;0;0;0
6626;0;3;6627;20221004;0;0;0;0;0;0;0;0;0;0
6627;0;3;6628;20221004;1;1;0;0;0;0;0;0;0;0
6628;2;3;6629;20221004;10;3;6;0;0;0;2;1;0;0
6629;0;3;6630;20221004;0;0;0;0;0;0;0;0;0;0
6630;1;3;6631;20221004;3;1;2;1;1;1;0;0;0;0
6631;0;3;6632;20221004;0;0;0;0;0;0;1;1;0;0
6632;0;3;6633;20221004;0;0;0;0;0;0;0;0;0;0
6633;0;3;6634;20221004;3;1;2;0;0;4;0;0;1;1
6634;0;3;6635;20221004;0;0;0;0;0;0;1;1;0;0
6635;0;3;6636;20221004;0;0;0;0;0;0;0;0;0;0
6636;0;3;6637;20221004;0;0;0;0;0;0;0;0;0;0
6637;0;3;6638;20221004;0;0;0;0;0;0;0;0;0;0
6638;0;3;6639;20221004;0;0;0;2;1;0;0;0;0;0
6639;0;3;6640;20221004;0;0;0;0;0;0;0;0;0;0
6640;0;3;6641;20221004;0;0;0;0;0;0;1;1;0;0
6641;0;3;6642;20221004;1;0;0;0;0;0;0;0;0;0
6642;0;3;6643;20221004;0;0;0;0;0;0;0;0;0;0
6643;3;3;6644;20221004;27;5;18;0;0;41;2;1;2;2
6644;0;3;6645;20221004;0;0;0;0;0;0;3;2;0;0
6645;0;3;6646;20221004;0;0;0;0;0;0;1;1;0;0
6646;2;3;6647;20221004;12;3;8;0;0;18;0;0;2;2
6647;0;3;6648;20221004;0;0;0;0;0;0;1;1;0;0
6648;0;3;6649;20221004;0;0;0;0;0;0;7;1;0;0
6649;4;3;6650;20221004;53;7;35;7;5;75;7;4;28;6
6650;2;3;6651;20221004;6;3;4;2;2;1;2;2;0;0
6651;0;3;6652;20221004;0;0;0;0;0;1;1;1;0;0
6652;1;3;6653;20221004;3;2;2;0;0;4;0;0;0;0
6653;0;3;6654;20221004;0;0;0;0;0;0;0;0;0;0
6654;0;3;6655;20221004;0;0;0;0;0;0;0;0;0;0
6655;0;3;6656;20221004;0;0;0;0;0;0;0;0;0;0
6656;1;3;6657;20221004;2;2;1;0;0;1;0;0;0;0
6657;3;3;6658;20221004;16;4;10;0;0;19;0;0;0;0
6658;0;3;6659;20221004;3;0;2;0;0;5;0;0;0;0
6659;2;3;6660;20221004;3;3;2;4;2;0;0;0;0;0
6660;2;3;6661;20221004;4;3;3;0;0;5;0;0;0;0
6661;0;3;6662;20221004;0;0;0;0;0;0;0;0;0;0
6662;3;3;6663;20221004;6;5;4;3;3;1;0;0;1;1
6663;3;3;6664;20221004;18;5;12;2;2;21;1;1;0;0
6664;0;3;6665;20221004;0;0;0;1;1;1;0;0;0;0
6665;0;3;6666;20221004;0;0;0;0;0;0;1;1;0;0
6666;1;3;6667;20221004;3;1;2;0;0;1;0;0;0;0
6667;0;3;6668;20221004;0;0;0;0;0;0;0;0;0;0
6668;0;3;6669;20221004;0;0;0;0;0;0;0;0;0;0
6669;0;3;6670;20221004;0;0;0;0;0;0;0;0;0;0
6670;0;3;6671;20221004;0;0;0;0;0;0;3;1;0;0
6671;0;3;6672;20221004;0;0;0;0;0;0;0;0;0;0
6672;0;3;6673;20221004;0;0;0;0;0;0;0;0;0;0
6673;0;3;6674;20221004;0;0;0;2;2;0;1;1;0;0
6674;0;3;6675;20221004;0;0;0;0;0;0;0;0;0;0
6675;0;3;6676;20221004;15;1;10;1;1;17;0;0;2;1
6676;0;3;6677;20221004;3;0;2;0;0;2;1;1;0;0
6677;0;3;6678;20221004;0;0;0;0;0;0;0;0;0;0
6678;0;3;6679;20221004;0;0;0;0;0;0;0;0;0;0
6679;4;3;6680;20221004;43;7;29;3;2;60;2;1;11;5
6680;3;3;6681;20221004;16;4;11;1;1;14;2;1;1;1
6681;0;3;6682;20221004;0;0;0;0;0;0;3;3;0;0
6682;6;3;6683;20221004;54;9;36;0;0;65;2;2;6;5
6683;0;3;6684;20221004;0;0;0;0;0;0;0;0;0;0
6684;0;3;6685;20221004;0;0;0;0;0;0;0;0;0;0
6685;2;3;6686;20221004;4;3;3;3;2;0;3;3;0;0
6686;5;3;6687;20221004;17;7;11;0;0;15;2;2;3;3
6687;2;3;6688;20221004;9;4;6;3;2;12;0;0;1;1
6688;0;3;6689;20221004;0;0;0;0;0;0;0;0;0;0
6689;5;3;6690;20221004;27;7;18;9;4;26;2;1;1;1
6690;0;3;6691;20221004;0;0;0;0;0;0;1;1;0;0
6691;0;3;6692;20221004;0;0;0;0;0;0;0;0;0;0
6692;0;3;6693;20221004;0;0;0;0;0;0;0;0;0;0
6693;1;3;6694;20221004;4;1;2;3;2;1;0;0;0;0
6694;1;3;6695;20221004;2;2;1;0;0;3;0;0;0;0
6695;0;3;6696;20221004;0;0;0;0;0;0;0;0;0;0
6696;3;3;6697;20221004;9;4;6;1;1;6;0;0;1;1
6697;0;3;6698;20221004;0;0;0;0;0;0;0;0;0;0
6698;3;3;6699;20221004;9;5;6;0;0;11;0;0;1;1
6699;0;3;6700;20221004;0;0;0;0;0;0;0;0;0;0
6700;0;3;6701;20221004;0;0;0;0;0;0;0;0;0;0
6701;0;3;6702;20221004;1;1;1;0;0;0;0;0;0;0
6702;0;3;6703;20221004;0;0;0;0;0;0;0;0;0;0
6703;2;3;6704;20221004;5;3;3;2;1;4;0;0;0;0
6704;0;3;6705;20221004;1;0;0;1;1;1;0;0;0;0
6705;0;3;6706;20221004;0;0;0;0;0;0;0;0;0;0
6706;1;3;6707;20221004;2;1;1;0;0;0;0;0;0;0
6707;0;3;6708;20221004;0;0;0;1;1;1;4;3;0;0
6708;0;3;6709;20221004;0;0;0;0;0;0;0;0;0;0
6709;0;3;6710;20221004;0;0;0;0;0;0;0;0;0;0
6710;0;3;6711;20221004;1;1;0;0;0;2;1;1;0;0
6711;0;3;6712;20221004;0;0;0;0;0;0;1;1;0;0
6712;0;3;6713;20221004;0;0;0;0;0;0;1;1;0;0
6713;0;3;6714;20221004;0;0;0;0;0;0;0;0;0;0
6714;0;3;6715;20221004;0;0;0;0;0;0;0;0;0;0
6715;0;3;6716;20221004;0;0;0;0;0;0;0;0;0;0
6716;0;3;6717;20221004;0;0;0;0;0;0;0;0;0;0
6717;0;3;6718;20221004;0;0;0;0;0;0;0;0;0;0
6718;0;3;6719;20221004;0;0;0;0;0;0;0;0;0;0
6719;0;3;6720;20221004;0;0;0;0;0;0;1;1;0;0
6720;0;3;6721;20221004;1;1;1;0;0;0;0;0;0;0
6721;0;3;6722;20221004;0;0;0;0;0;0;0;0;0;0
6722;0;3;6723;20221004;0;0;0;0;0;0;0;0;0;0
6723;0;3;6724;20221004;0;0;0;0;0;0;0;0;0;0
6724;0;3;6725;20221004;0;0;0;0;0;0;0;0;0;0
6725;0;3;6726;20221004;0;0;0;0;0;0;0;0;0;0
6726;0;3;6727;20221004;0;0;0;0;0;0;2;1;0;0
6727;0;3;6728;20221004;0;0;0;0;0;0;0;0;0;0
6728;0;3;6729;20221004;0;0;0;0;0;0;0;0;0;0
6729;4;3;6730;20221004;16;6;10;2;2;19;0;0;3;3
6730;6;3;6731;20221004;28;9;19;3;2;21;2;2;1;1
6731;0;3;6732;20221004;0;0;0;0;0;0;0;0;0;0
6732;4;3;6733;20221004;30;7;20;0;0;33;2;2;3;3
6733;0;3;6734;20221004;0;0;0;0;0;0;0;0;0;0
6734;5;3;6735;20221004;91;7;60;4;2;89;5;5;20;5
6735;3;3;6736;20221004;11;5;7;8;5;0;2;1;0;0
6736;0;3;6737;20221004;0;0;0;0;0;0;0;0;0;0
6737;0;3;6738;20221004;0;0;0;0;0;0;0;0;0;0
6738;0;3;6739;20221004;0;0;0;0;0;0;2;2;0;0
6739;0;3;6740;20221004;0;0;0;0;0;0;1;1;0;0
6740;0;3;6741;20221004;1;1;0;0;0;0;0;0;0;0
6741;1;3;6742;20221004;3;1;2;0;0;0;0;0;0;0
6742;0;3;6743;20221004;0;0;0;0;0;0;0;0;0;0
6743;0;3;6744;20221004;0;0;0;8;1;0;0;0;0;0
6744;0;3;6745;20221004;0;0;0;5;3;0;0;0;0;0
6745;0;3;6746;20221004;0;0;0;0;0;0;0;0;0;0
6746;2;3;6747;20221004;6;4;4;6;3;0;0;0;0;0
6747;0;3;6748;20221004;0;0;0;0;0;0;8;4;0;0
6748;1;3;6749;20221004;7;2;4;6;3;8;0;0;0;0
6749;1;3;6750;20221004;2;2;1;0;0;1;1;1;0;0
6750;0;3;6751;20221004;0;0;0;0;0;0;1;1;0;0
6751;0;3;6752;20221004;0;0;0;0;0;0;1;1;0;0
6752;0;3;6753;20221004;0;0;0;0;0;0;0;0;0;0
6753;0;3;6754;20221004;0;0;0;4;2;0;0;0;0;0
6754;1;3;6755;20221004;10;1;7;0;0;18;0;0;6;2
6755;0;3;6756;20221004;0;0;0;0;0;0;1;1;0;0
6756;0;3;6757;20221004;0;0;0;0;0;0;0;0;0;0
6757;0;3;6758;20221004;0;0;0;0;0;0;2;2;0;0
6758;0;3;6759;20221004;0;0;0;5;1;0;0;0;0;0
6759;0;3;6760;20221004;2;1;1;0;0;3;0;0;0;0
6760;0;3;6761;20221004;0;0;0;0;0;0;1;1;0;0
6761;0;3;6762;20221004;0;0;0;0;0;0;0;0;0;0
6762;0;3;6763;20221004;0;0;0;0;0;0;1;1;0;0
6763;0;3;6764;20221004;0;0;0;0;0;0;0;0;0;0
6764;0;3;6765;20221004;0;0;0;0;0;0;0;0;0;0
6765;0;3;6766;20221004;0;0;0;0;0;0;0;0;0;0
6766;0;3;6767;20221004;0;0;0;0;0;0;0;0;0;0
6767;0;3;6768;20221004;0;0;0;0;0;0;0;0;0;0
6768;0;3;6769;20221004;1;0;0;0;0;0;0;0;0;0
6769;0;3;6770;20221004;9;1;6;2;2;15;3;1;3;1
6770;0;3;6771;20221004;0;0;0;0;0;0;0;0;0;0
6771;0;3;6772;20221004;0;0;0;0;0;0;0;0;0;0
6772;0;3;6773;20221004;0;0;0;0;0;0;0;0;0;0
6773;0;3;6774;20221004;0;0;0;0;0;0;0;0;0;0
6774;0;3;6775;20221004;0;0;0;0;0;0;1;1;0;0
6775;4;3;6776;20221004;16;6;10;1;1;9;9;2;0;0
6776;0;3;6777;20221004;0;0;0;0;0;0;9;5;0;0
6777;3;3;6778;20221004;12;5;8;1;1;5;4;2;0;0
6778;0;3;6779;20221004;0;0;0;0;0;0;3;3;0;0
6779;3;3;6780;20221004;11;5;7;0;0;17;3;2;5;4
6780;3;3;6781;20221004;27;5;18;5;3;30;0;0;5;2
6781;0;3;6782;20221004;1;0;0;0;0;2;2;1;0;0
6782;0;3;6783;20221004;0;0;0;2;1;0;0;0;0;0
6783;1;3;6784;20221004;1;1;1;3;2;1;0;0;0;0
6784;0;3;6785;20221004;0;0;0;0;0;0;0;0;0;0
6785;0;3;6786;20221004;0;0;0;0;0;0;0;0;0;0
6786;0;3;6787;20221004;0;0;0;0;0;0;0;0;0;0
6787;0;3;6788;20221004;0;0;0;0;0;0;1;1;0;0
6788;2;3;6789;20221004;3;3;2;3;2;0;0;0;0;0
6789;0;3;6790;20221004;0;0;0;0;0;0;0;0;0;0
6790;4;3;6791;20221004;19;6;12;0;0;17;3;2;1;1
6791;1;3;6792;20221004;3;1;2;0;0;3;0;0;0;0
6792;0;3;6793;20221004;1;0;0;3;2;0;0;0;0;0
6793;0;3;6794;20221004;0;0;0;0;0;0;0;0;0;0
6794;3;3;6795;20221004;14;5;9;0;0;14;0;0;0;0
6795;0;3;6796;20221004;0;0;0;0;0;0;0;0;0;0
6796;0;3;6797;20221004;0;0;0;0;0;0;0;0;0;0
6797;1;3;6798;20221004;6;2;4;0;0;6;1;1;0;0
6798;1;3;6799;20221004;3;2;2;0;0;0;0;0;0;0
6799;0;3;6800;20221004;0;0;0;0;0;0;6;5;0;0
6800;0;3;6801;20221004;0;0;0;0;0;0;0;0;0;0
6801;0;3;6802;20221004;0;0;0;0;0;0;0;0;0;0
6802;0;3;6803;20221004;0;0;0;0;0;0;0;0;0;0
6803;0;3;6804;20221004;0;0;0;0;0;0;0;0;0;0
6804;0;3;6805;20221004;0;0;0;1;1;0;0;0;0;0
6805;0;3;6806;20221004;0;0;0;0;0;0;0;0;0;0
6806;0;3;6807;20221004;0;0;0;0;0;0;0;0;0;0
6807;0;3;6808;20221004;0;0;0;0;0;1;0;0;0;0
6808;0;3;6809;20221004;0;0;0;0;0;0;0;0;0;0
6809;0;3;6810;20221004;1;1;0;0;0;0;0;0;0;0
6810;0;3;6811;20221004;0;0;0;0;0;0;0;0;0;0
6811;0;3;6812;20221004;0;0;0;0;0;0;1;1;0;0
6812;0;3;6813;20221004;0;0;0;0;0;0;0;0;0;0
6813;1;3;6814;20221004;1;1;1;0;0;0;0;0;0;0
6814;0;3;6815;20221004;0;0;0;0;0;0;0;0;0;0
6815;3;3;6816;20221004;13;5;8;1;1;23;0;0;3;3
6816;0;3;6817;20221004;0;0;0;0;0;0;1;1;0;0
6817;0;3;6818;20221004;0;0;0;0;0;0;0;0;0;0
6818;4;3;6819;20221004;12;6;8;4;2;0;0;0;0;0
6819;2;3;6820;20221004;6;3;4;3;3;7;1;1;1;1
6820;3;3;6821;20221004;10;4;6;0;0;5;0;0;0;0
6821;4;3;6822;20221004;19;7;13;17;9;23;0;0;5;4
6822;3;3;6823;20221004;21;5;14;0;0;17;0;0;0;0
6823;0;3;6824;20221004;1;1;1;8;1;0;0;0;0;0
6824;0;3;6825;20221004;0;0;0;0;0;0;1;1;0;0
6825;3;3;6826;20221004;12;4;8;0;0;11;0;0;0;0
6826;4;3;6827;20221004;25;6;17;4;1;26;1;1;6;2
6827;2;3;6828;20221004;9;3;6;3;1;5;0;0;1;1
6828;0;3;6829;20221004;1;1;0;0;0;1;6;1;0;0
6829;0;3;6830;20221004;0;0;0;1;1;0;0;0;0;0
6830;4;3;6831;20221004;50;6;33;1;1;78;0;0;10;4
6831;0;3;6832;20221004;0;0;0;1;1;0;0;0;0;0
6832;1;3;6833;20221004;4;1;2;1;1;5;0;0;0;0
6833;0;3;6834;20221004;0;0;0;0;0;0;4;1;0;0
6834;0;3;6835;20221004;0;0;0;0;0;0;0;0;0;0
6835;0;3;6836;20221004;0;0;0;0;0;0;0;0;0;0
6836;0;3;6837;20221004;1;1;0;1;1;0;0;0;0;0
6837;1;3;6838;20221004;13;2;9;0;0;24;1;1;5;1
6838;0;3;6839;20221004;0;0;0;0;0;0;1;1;0;0
6839;0;3;6840;20221004;0;0;0;0;0;0;3;1;0;0
6840;0;3;6841;20221004;0;0;0;0;0;0;0;0;0;0
6841;0;3;6842;20221004;0;0;0;0;0;0;1;1;0;0
6842;0;3;6843;20221004;0;0;0;0;0;0;0;0;0;0
6843;0;3;6844;20221004;0;0;0;0;0;0;0;0;0;0
6844;0;3;6845;20221004;0;0;0;1;1;0;0;0;0;0
6845;0;3;6846;20221004;0;0;0;5;3;0;0;0;0;0
6846;0;3;6847;20221004;0;0;0;0;0;0;2;2;0;0
6847;0;3;6848;20221004;0;0;0;0;0;0;0;0;0;0
6848;0;3;6849;20221004;0;0;0;0;0;0;0;0;0;0
6849;0;3;6850;20221004;0;0;0;0;0;0;0;0;0;0
6850;3;3;6851;20221004;70;5;46;7;4;111;7;2;50;8
6851;0;3;6852;20221004;0;0;0;0;0;0;0;0;0;0
6852;0;3;6853;20221004;0;0;0;0;0;0;1;1;0;0
6853;0;3;6854;20221004;0;0;0;0;0;0;0;0;0;0
6854;0;3;6855;20221004;0;0;0;0;0;0;0;0;0;0
6855;2;3;6856;20221004;5;3;3;6;1;0;0;0;0;0
6856;0;3;6857;20221004;0;0;0;0;0;0;1;1;0;0
6857;0;3;6858;20221004;0;0;0;0;0;0;0;0;0;0
6858;0;3;6859;20221004;0;0;0;0;0;0;1;1;0;0
6859;0;3;6860;20221004;0;0;0;0;0;0;1;1;0;0
6860;0;3;6861;20221004;1;1;0;0;0;1;0;0;0;0
6861;0;3;6862;20221004;0;0;0;0;0;0;0;0;0;0
6862;0;3;6863;20221004;0;0;0;0;0;0;0;0;0;0
6863;0;3;6864;20221004;0;0;0;0;0;0;0;0;0;0
6864;2;3;6865;20221004;8;3;5;2;2;10;0;0;1;1
6865;1;3;6866;20221004;9;1;6;2;2;16;1;1;2;2
6866;4;3;6867;20221004;42;6;28;0;0;49;2;2;4;2
6867;0;3;6868;20221004;0;0;0;0;0;0;0;0;0;0
6868;0;3;6869;20221004;0;0;0;0;0;0;0;0;0;0
6869;0;3;6870;20221004;0;0;0;8;2;1;3;3;0;0
6870;0;3;6871;20221004;4;1;2;0;0;5;0;0;0;0
6871;3;3;6872;20221004;13;5;8;0;0;19;1;1;2;2
6872;2;3;6873;20221004;4;3;2;4;2;4;0;0;0;0
6873;1;3;6874;20221004;4;2;3;0;0;6;0;0;0;0
6874;1;3;6875;20221004;3;2;2;0;0;0;0;0;0;0
6875;0;3;6876;20221004;0;0;0;0;0;0;1;1;0;0
6876;2;3;6877;20221004;14;4;9;0;0;18;0;0;4;2
6877;0;3;6878;20221004;0;0;0;0;0;0;1;1;0;0
6878;1;3;6879;20221004;4;2;2;0;0;4;3;1;0;0
6879;0;3;6880;20221004;0;0;0;3;2;0;0;0;0;0
6880;0;3;6881;20221004;0;0;0;0;0;0;0;0;0;0
6881;0;3;6882;20221004;0;0;0;0;0;0;1;1;0;0
6882;0;3;6883;20221004;0;0;0;0;0;0;4;1;0;0
6883;0;3;6884;20221004;0;0;0;0;0;0;0;0;0;0
6884;0;3;6885;20221004;1;1;0;0;0;1;1;1;0;0
6885;2;3;6886;20221004;7;4;4;0;0;9;0;0;1;1
6886;0;3;6887;20221004;0;0;0;0;0;0;1;1;0;0
6887;0;3;6888;20221004;3;0;2;0;0;3;0;0;1;1
6888;0;3;6889;20221004;0;0;0;0;0;0;0;0;0;0
6889;0;3;6890;20221004;0;0;0;0;0;0;0;0;0;0
6890;0;3;6891;20221004;0;0;0;0;0;0;2;1;0;0
6891;0;3;6892;20221004;0;0;0;0;0;0;0;0;0;0
6892;0;3;6893;20221004;0;0;0;0;0;0;0;0;0;0
6893;0;3;6894;20221004;0;0;0;0;0;0;0;0;0;0
6894;1;3;6895;20221004;3;1;2;1;1;5;0;0;0;0
6895;4;3;6896;20221004;16;6;11;5;2;14;1;1;2;2
6896;1;3;6897;20221004;3;1;2;0;0;1;1;1;0;0
6897;0;3;6898;20221004;0;0;0;0;0;0;0;0;0;0
6898;3;3;6899;20221004;22;5;15;3;1;22;0;0;2;2
6899;1;3;6900;20221004;1;1;1;0;0;0;0;0;0;0
6900;0;3;6901;20221004;0;0;0;0;0;0;0;0;0;0
6901;1;3;6902;20221004;5;2;3;1;1;0;0;0;0;0
6902;4;3;6903;20221004;19;6;13;1;1;19;1;1;1;1
6903;2;3;6904;20221004;6;3;4;7;4;0;0;0;0;0
6904;0;3;6905;20221004;0;0;0;0;0;0;0;0;0;0
6905;3;3;6906;20221004;12;5;8;0;0;15;1;1;4;3
6906;1;3;6907;20221004;1;1;1;0;0;3;0;0;0;0
6907;3;3;6908;20221004;19;5;13;0;0;17;1;1;0;0
6908;5;3;6909;20221004;39;8;26;0;0;41;6;5;3;3
6909;0;3;6910;20221004;0;0;0;0;0;0;4;3;0;0
6910;6;3;6911;20221004;45;9;30;1;1;37;2;1;2;2
6911;4;3;6912;20221004;24;7;16;13;6;18;0;0;5;3
6912;0;3;6913;20221004;0;0;0;0;0;0;0;0;0;0
6913;1;3;6914;20221004;1;1;1;3;2;0;0;0;0;0
6914;0;3;6915;20221004;0;0;0;1;1;0;2;2;0;0
6915;1;3;6916;20221004;3;2;2;3;2;1;1;1;0;0
6916;0;3;6917;20221004;0;0;0;0;0;0;0;0;0;0
6917;3;3;6918;20221004;18;5;12;16;7;28;0;0;6;4
6918;0;3;6919;20221004;0;0;0;0;0;0;1;1;0;0
6919;1;3;6920;20221004;4;1;3;1;1;0;2;2;0;0
6920;1;3;6921;20221004;3;2;2;12;4;0;1;1;0;0
6921;0;3;6922;20221004;0;0;0;0;0;0;3;3;0;0
6922;0;3;6923;20221004;0;0;0;0;0;0;3;2;0;0
6923;0;3;6924;20221004;0;0;0;0;0;0;0;0;0;0
6924;0;3;6925;20221004;0;0;0;0;0;0;0;0;0;0
6925;1;3;6926;20221004;1;1;1;1;1;1;0;0;0;0
6926;1;3;6927;20221004;3;1;2;0;0;0;1;1;0;0
6927;0;3;6928;20221004;0;0;0;0;0;0;0;0;0;0
6928;0;3;6929;20221004;0;0;0;0;0;0;2;2;0;0
6929;0;3;6930;20221004;0;0;0;0;0;0;0;0;0;0
6930;0;3;6931;20221004;0;0;0;0;0;1;1;1;0;0
6931;0;3;6932;20221004;0;0;0;0;0;0;1;1;0;0
6932;0;3;6933;20221004;0;0;0;0;0;0;0;0;0;0
6933;0;3;6934;20221004;0;0;0;0;0;0;0;0;0;0
6934;0;3;6935;20221004;0;0;0;0;0;0;1;1;0;0
6935;0;3;6936;20221004;0;0;0;0;0;0;0;0;0;0
6936;0;3;6937;20221004;0;0;0;0;0;0;0;0;0;0
6937;0;3;6938;20221004;0;0;0;0;0;0;0;0;0;0
6938;0;3;6939;20221004;0;0;0;0;0;0;0;0;0;0
6939;0;3;6940;20221004;0;0;0;0;0;0;0;0;0;0
6940;1;3;6941;20221004;3;1;2;2;2;1;1;1;0;0
6941;2;3;6942;20221004;13;3;9;4;2;18;2;1;2;2
6942;0;3;6943;20221004;0;0;0;0;0;0;0;0;0;0
6943;0;3;6944;20221004;0;0;0;7;4;0;0;0;0;0
6944;0;3;6945;20221004;0;0;0;0;0;0;0;0;0;0
6945;2;3;6946;20221004;10;4;7;0;0;11;0;0;0;0
6946;0;3;6947;20221004;0;0;0;0;0;0;1;1;0;0
6947;1;3;6948;20221004;2;1;1;3;3;2;0;0;0;0
6948;4;3;6949;20221004;19;6;12;5;2;14;0;0;0;0
6949;0;3;6950;20221004;0;0;0;0;0;0;6;5;0;0
6950;3;3;6951;20221004;19;5;13;0;0;21;2;2;0;0
6951;2;3;6952;20221004;7;3;5;0;0;10;0;0;6;1
6952;5;3;6953;20221004;22;7;15;2;1;24;0;0;2;2
6953;0;3;6954;20221004;0;0;0;0;0;0;0;0;0;0
6954;0;3;6955;20221004;0;0;0;0;0;0;0;0;0;0
6955;0;3;6956;20221004;1;1;0;0;0;0;0;0;0;0
6956;0;3;6957;20221004;0;0;0;0;0;0;0;0;0;0
6957;1;3;6958;20221004;2;1;1;0;0;2;1;1;0;0
6958;0;3;6959;20221004;0;0;0;0;0;0;2;1;0;0
6959;0;3;6960;20221004;1;0;0;0;0;2;7;3;0;0
6960;0;3;6961;20221004;0;0;0;0;0;0;1;1;0;0
6961;0;3;6962;20221004;0;0;0;0;0;0;3;2;0;0
6962;0;3;6963;20221004;0;0;0;0;0;0;0;0;0;0
6963;0;3;6964;20221004;0;0;0;0;0;0;0;0;0;0
6964;1;3;6965;20221004;3;2;2;0;0;0;0;0;0;0
6965;0;3;6966;20221004;0;0;0;0;0;0;3;3;0;0
6966;0;3;6967;20221004;1;1;0;0;0;1;1;1;0;0
6967;0;3;6968;20221004;0;0;0;2;1;0;0;0;0;0
6968;0;3;6969;20221004;1;1;1;0;0;0;0;0;0;0
6969;4;3;6970;20221004;27;7;18;16;6;30;3;2;9;6
6970;0;3;6971;20221004;0;0;0;0;0;0;0;0;0;0
6971;0;3;6972;20221004;2;1;1;0;0;1;0;0;0;0
6972;2;3;6973;20221004;3;3;2;0;0;3;2;2;0;0
6973;1;3;6974;20221004;3;1;2;2;2;2;3;1;0;0
6974;0;3;6975;20221004;0;0;0;1;1;0;0;0;0;0
6975;0;3;6976;20221004;0;0;0;1;1;0;0;0;0;0
6976;0;3;6977;20221004;0;0;0;0;0;0;0;0;0;0
6977;0;3;6978;20221004;0;0;0;0;0;0;1;1;0;0
6978;0;3;6979;20221004;0;0;0;0;0;0;0;0;0;0
6979;0;3;6980;20221004;0;0;0;0;0;0;0;0;0;0
6980;0;3;6981;20221004;0;0;0;0;0;0;1;1;0;0
6981;0;3;6982;20221004;0;0;0;0;0;0;0;0;0;0
6982;4;3;6983;20221004;23;6;15;0;0;16;2;2;0;0
6983;0;3;6984;20221004;0;0;0;0;0;0;0;0;0;0
6984;0;3;6985;20221004;0;0;0;0;0;0;0;0;0;0
6985;0;3;6986;20221004;1;1;0;1;1;0;0;0;0;0
6986;2;3;6987;20221004;17;3;11;0;0;21;1;1;0;0
6987;1;3;6988;20221004;3;1;2;21;6;0;3;2;0;0
6988;1;3;6989;20221004;5;2;3;4;2;0;0;0;0;0
6989;0;3;6990;20221004;0;0;0;0;0;0;0;0;0;0
6990;1;3;6991;20221004;7;1;5;1;1;10;0;0;0;0
6991;0;3;6992;20221004;0;0;0;0;0;0;6;5;0;0
6992;0;3;6993;20221004;0;0;0;0;0;0;3;2;0;0
6993;0;3;6994;20221004;0;0;0;0;0;0;4;4;0;0
6994;0;3;6995;20221004;1;1;1;1;1;1;1;1;0;0
6995;0;3;6996;20221004;0;0;0;0;0;0;1;1;0;0
6996;0;3;6997;20221004;0;0;0;0;0;0;0;0;0;0
6997;0;3;6998;20221004;0;0;0;0;0;0;0;0;0;0
6998;3;3;6999;20221004;19;5;12;5;5;25;2;2;4;3
6999;2;3;7000;20221004;11;3;7;0;0;17;1;1;9;1
7000;1;3;7001;20221004;9;2;6;0;0;13;12;6;4;2
7001;0;3;7002;20221004;2;1;1;2;1;3;7;3;0;0
7002;2;3;7003;20221004;12;3;8;0;0;10;2;1;1;1
7003;0;3;7004;20221004;0;0;0;0;0;1;0;0;0;0
7004;0;3;7005;20221004;0;0;0;0;0;0;0;0;0;0
7005;0;3;7006;20221004;1;1;1;0;0;2;1;1;0;0
7006;0;3;7007;20221004;0;0;0;0;0;0;0;0;0;0
7007;0;3;7008;20221004;0;0;0;0;0;0;1;1;0;0
